source_id,source_name,source_url,item_url,title,summary,language,score,tags,first_seen,last_seen,deadline,amount,eligibility,country,level
daad_scholarship_database,DAAD – Scholarship Database,https://www.daad.de,https://www.daad.de/en/study-and-research-in-germany/scholarships/scholarship-database/information-on-other-funding-organisations,other selected funding organisations,,en,4,"funding,scholarship,scholarships,ti",2025-08-09T20:41:17.391843+00:00,2025-08-09T20:41:17.391843+00:00,,,,,
educanada_non_can,EduCanada – Scholarships for non-Canadians,https://www.educanada.ca,https://www.educanada.ca/scholarships-bourses/non_can/index.aspx?lang=eng%2Findex.aspx%3Flang%3Deng,EduCanada,,en|fr,4,"bourse,bourses,scholarship,scholarships",2025-08-09T20:42:35.202187+00:00,2025-08-09T20:42:35.202187+00:00,,,,Canada,
educanada_non_can,EduCanada – Scholarships for non-Canadians,https://www.educanada.ca,https://www.educanada.ca/scholarships-bourses/non_can/index.aspx?lang=eng%2Fstudy-plan-etudes%2Findex.aspx%3Flang%3Deng,Plan your studies,,en|fr,4,"bourse,bourses,scholarship,scholarships",2025-08-09T20:42:35.202187+00:00,2025-08-09T20:42:35.202187+00:00,,,,,
educanada_non_can,EduCanada – Scholarships for non-Canadians,https://www.educanada.ca,https://www.educanada.ca/scholarships/scholarships-bourses/app/apply-scholarships-postuler-bourses.aspx?lang=eng,Apply for scholarships,,en,4,"bourse,bourses,scholarship,scholarships",2025-08-09T20:42:35.202187+00:00,2025-08-09T20:42:35.202187+00:00,,,,,
educanada_non_can,EduCanada – Scholarships for non-Canadians,https://www.educanada.ca,https://www.educanada.ca/scholarships/study-plan-etudes/system-education-systeme.aspx?lang=eng,Canadian education system,,en|fr,4,"ia,scholarship,scholarships,ti",2025-08-09T20:42:35.202187+00:00,2025-08-09T20:42:35.202187+00:00,,,,,
educanada_non_can,EduCanada – Scholarships for non-Canadians,https://www.educanada.ca,https://www.educanada.ca/scholarships/scholarships-bourses/news-nouvelles/index.aspx?lang=eng,Scholarship news,,en,4,"bourse,bourses,scholarship,scholarships",2025-08-09T20:42:35.202187+00:00,2025-08-09T20:42:35.202187+00:00,,,,,
udem_bourses,Université de Montréal – Bourses,https://bourses.umontreal.ca,https://bourses.umontreal.ca/ce-que-je-dois-savoir/financement-integre-aux-etudes-superieures,Financement intégré aux études supérieures,,fr,4,"bourse,bourses,financement,études supérieures",2025-08-09T20:43:24.966976+00:00,2025-08-09T20:43:24.966976+00:00,,,eu,,
si_swedish_institute,Swedish Institute – Global Professionals,https://si.se,https://si.se/en/i-want-to-foster-a-green-economic-diversification-of-ecuador,"SI scholarships, SI stories, SISGP stories “I want to foster a green economic diversification of Ecuador” Sebastián Dávalos from Ecuador shares how the SI Scholarship opened the door to an academic journey in Sweden, new opportunities and connections that he plans to use in building bridges…",,en,4,"it,scholarship,scholarships,ti",2025-08-09T20:43:22.516508+00:00,2025-08-09T20:43:22.516508+00:00,,,,,
si_swedish_institute,Swedish Institute – Global Professionals,https://si.se,https://si.se/en/from-gothenburg-to-genhub-thelma-kalius-vision-for-gender-equality-in-malawi,"SI scholarships, SISGP stories From Gothenburg to Genhub: Thelma Kaliu’s vision for gender equality in Malawi Thelma Kaliu shares her journey as an SI scholarship holder, her passion for gender equality, and how Sweden helped her find new ways to drive change back home.",,en,4,"gender equality,it,scholarship,scholarships",2025-08-09T20:43:22.516508+00:00,2025-08-09T20:43:22.516508+00:00,,,,,
ubc_awards,UBC – Graduate Awards,https://www.grad.ubc.ca,https://www.grad.ubc.ca/awards/current-students/dissertation-thesis-preparation,Dissertation & Thesis Preparation,,en,4,"awards,dissertation,thesis,ti",2025-08-09T20:44:13.983131+00:00,2025-08-09T20:44:13.983131+00:00,,,,,
ubc_awards,UBC – Graduate Awards,https://www.grad.ubc.ca,https://www.grad.ubc.ca/awards/current-students/final-dissertation-thesis-submission,Final Dissertation & Thesis Submission,,en,4,"awards,dissertation,thesis,ti",2025-08-09T20:44:13.983131+00:00,2025-08-09T20:44:13.983131+00:00,,,,,
ubc_awards,UBC – Graduate Awards,https://www.grad.ubc.ca,https://www.grad.ubc.ca/awards/scholarships-awards-funding,Awards,,en,4,"awards,funding,scholarship,scholarships",2025-08-09T20:44:13.983131+00:00,2025-08-09T20:44:13.983131+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/news-and-events/events/presidential-lunches,Presidential Lunches,,en|de,4,"ia,scholarship,scholarships,ti",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/about-tum/goals-and-values/sustainability/sustainability-day-2024,Sustainability Day,,en|de,4,"ai,it,scholarship,scholarships",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/innovation/entrepreneurship/for-entrepreneurship-enthusiasts/education-offerings,Entrepreneurship,,en|de,4,"ia,scholarship,scholarships,ti",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,eu,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/from-school-to-university/offers-for-prospective-students,Offers for prospective students See overview,,en,4,"it,scholarship,scholarships,ti",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/from-school-to-university/offers-for-prospective-students/tum-open-campus,TUM Open Campus,,en|de,4,"it,scholarship,scholarships,ti",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/from-school-to-university/offers-for-prospective-students/campustours,Campustours,,en|de,4,"it,scholarship,scholarships,ti",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/from-school-to-university/offers-for-prospective-students/experience-lectures,Experience lectures,,en|de,4,"it,scholarship,scholarships,ti",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studium/von-der-schule-zur-universitaet/angebote-fuer-studieninteressierte/workshop-zur-studienorientierung,Workshop for study orientation,,en|de,4,"it,scholarship,scholarships,ti",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/from-school-to-university/offers-for-prospective-students/meet-a-student,Meet a student,,en|de,4,"it,scholarship,scholarships,ti",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/from-school-to-university/offers-for-prospective-students/offers-by-tum-schools,Offers by TUM Schools,,en|de,4,"it,scholarship,scholarships,ti",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/application/application-info-portal,Application Info Portal See overview,,en|de,4,"scholarship,scholarships,tal,ti",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/application/application-info-portal/document-requirements,Document requirements,,en|de,4,"scholarship,scholarships,tal,ti",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/application/application-info-portal/admission-requirements,Admission Requirements,,en|de,4,"scholarship,scholarships,tal,ti",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/application/application-info-portal/online-application,Online Application,,en|de,4,"scholarship,scholarships,tal,ti",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/application/application-info-portal/application-international,International Applicants,,en|de,4,"scholarship,scholarships,tal,ti",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,international,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/application/application-info-portal/uni-assist,Uni-Assist,,en|de,4,"scholarship,scholarships,tal,ti",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
uoft_sgs_awards,University of Toronto – SGS Awards,https://www.sgs.utoronto.ca,https://www.sgs.utoronto.ca/awards/banting-postdoctoral-fellowships-program,Banting Postdoctoral Fellowships Program-discontinued,,en,4,"awards,fellowship,fellowships,ti",2025-08-09T20:44:22.155810+00:00,2025-08-09T20:44:22.155810+00:00,,,,,PhD
uoft_sgs_awards,University of Toronto – SGS Awards,https://www.sgs.utoronto.ca,https://www.sgs.utoronto.ca/awards/ghana-scholarship-secretariat,Ghana Scholarship Secretariat: Scholarships,,en,4,"awards,ia,scholarship,scholarships",2025-08-09T20:44:22.155810+00:00,2025-08-09T20:44:22.155810+00:00,,,,,
uoft_sgs_awards,University of Toronto – SGS Awards,https://www.sgs.utoronto.ca,https://www.sgs.utoronto.ca/awards-funding/financial-aid-advising/financial-wellness-resources,Financial Wellness Resources,,en,4,"ai,awards,funding,ia",2025-08-09T20:44:22.155810+00:00,2025-08-09T20:44:22.155810+00:00,,,,,
uoft_sgs_awards,University of Toronto – SGS Awards,https://www.sgs.utoronto.ca,https://www.sgs.utoronto.ca/awards-funding/financial-aid-advising/financial-wellness-resources/housing-and-moving,Housing and Moving,,en,4,"ai,awards,funding,ia",2025-08-09T20:44:22.155810+00:00,2025-08-09T20:44:22.155810+00:00,,,,,
uoft_sgs_awards,University of Toronto – SGS Awards,https://www.sgs.utoronto.ca,https://www.sgs.utoronto.ca/awards-funding/financial-aid-advising/financial-wellness-resources/taxes,Taxes,,en,4,"ai,awards,funding,ia",2025-08-09T20:44:22.155810+00:00,2025-08-09T20:44:22.155810+00:00,,,,,
uoft_sgs_awards,University of Toronto – SGS Awards,https://www.sgs.utoronto.ca,https://www.sgs.utoronto.ca/awards-funding/how-funding-works-professional-programs,"How Funding Works: Professional, Flex-time and Course-based Programs",,en,4,"awards,funding,ms,ti",2025-08-09T20:44:22.155810+00:00,2025-08-09T20:44:22.155810+00:00,,,,,
uoft_sgs_awards,University of Toronto – SGS Awards,https://www.sgs.utoronto.ca,https://www.sgs.utoronto.ca/awards-funding/how-to-activate-maintain-your-award,How to Activate & Maintain Your Award,,en,4,"ai,awards,funding,ti",2025-08-09T20:44:22.155810+00:00,2025-08-09T20:44:22.155810+00:00,,,,,
uoft_sgs_awards,University of Toronto – SGS Awards,https://www.sgs.utoronto.ca,https://www.sgs.utoronto.ca/awards-funding/scholarships-awards,Scholarships & Awards,,en,4,"awards,funding,scholarship,scholarships",2025-08-09T20:44:22.155810+00:00,2025-08-09T20:44:22.155810+00:00,,,,,
chevening,Chevening Scholarships,https://www.chevening.org,https://www.chevening.org/scholarships/application-timeline,Application timeline,,en,4,"chevening,scholarship,scholarships,ti",2025-08-09T20:42:42.027747+00:00,2025-08-09T20:42:42.027747+00:00,,,,,
chevening,Chevening Scholarships,https://www.chevening.org,https://chevening.org/wp-content/uploads/2021/07/Transcription-of-Chevening-Fellowships-video.docx,Download transcript for Chevening Fellowships video here,,en,4,"chevening,fellowship,fellowships,ti",2025-08-09T20:42:42.027747+00:00,2025-08-09T20:42:42.027747+00:00,,,,,
daad_scholarship_database,DAAD – Scholarship Database,https://www.daad.de,https://www.daad.de/en/study-and-research-in-germany/scholarships/important-information-for-scholarship-applicants,here,,en|de,3,"scholarship,scholarships,ti",2025-08-09T20:41:17.391843+00:00,2025-08-09T20:41:17.391843+00:00,,,,,
educanada_non_can,EduCanada – Scholarships for non-Canadians,https://www.educanada.ca,https://www.educanada.ca/scholarships/programs-programmes/index.aspx?lang=eng,Find study costs,,en|fr,3,"ms,scholarship,scholarships",2025-08-09T20:42:35.202187+00:00,2025-08-09T20:42:35.202187+00:00,,,,,
udem_bourses,Université de Montréal – Bourses,https://bourses.umontreal.ca,https://bourses.umontreal.ca/preparer-mon-dossier/outils-et-ateliers,Outils et ateliers,,fr,3,"bourse,bourses,ti",2025-08-09T20:43:24.966976+00:00,2025-08-09T20:43:24.966976+00:00,,,,,
si_swedish_institute,Swedish Institute – Global Professionals,https://si.se,https://si.se/en/apply/funding-grants,Funding and grants,,en,3,"funding,grant,grants",2025-08-09T20:43:22.516508+00:00,2025-08-09T20:43:22.516508+00:00,,,,,
si_swedish_institute,Swedish Institute – Global Professionals,https://si.se,https://si.se/scholarships,SI websites,,en,3,"it,scholarship,scholarships",2025-08-09T20:43:22.516508+00:00,2025-08-09T20:43:22.516508+00:00,,,,,
ubc_awards,UBC – Graduate Awards,https://www.grad.ubc.ca,https://www.grad.ubc.ca/awards,Skip to main navigation,,en,3,"ai,awards,ti",2025-08-09T20:44:13.983131+00:00,2025-08-09T20:44:13.983131+00:00,,,,,
ubc_awards,UBC – Graduate Awards,https://www.grad.ubc.ca,https://www.grad.ubc.ca/awards/prospective-students/international-students,International Students,,en,3,"awards,international students,ti",2025-08-09T20:44:13.983131+00:00,2025-08-09T20:44:13.983131+00:00,,,international,,
ubc_awards,UBC – Graduate Awards,https://www.grad.ubc.ca,https://www.grad.ubc.ca/awards/prospective-students/tuition-fees-cost-living,"Tuition, Fees & Cost of Living",,en,3,"awards,it,ti",2025-08-09T20:44:13.983131+00:00,2025-08-09T20:44:13.983131+00:00,,,,,
ubc_awards,UBC – Graduate Awards,https://www.grad.ubc.ca,https://www.grad.ubc.ca/awards/current-students/student-responsibilities,Student Responsibilities,,en,3,"awards,it,ti",2025-08-09T20:44:13.983131+00:00,2025-08-09T20:44:13.983131+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships,Show convenient version of this site,,en|de,3,"it,scholarship,scholarships",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en,TUM Technical University of Munich,,en|de,3,"it,scholarship,scholarships",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,Germany,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/degree-programs,Degree Programs See overview,,en|de,3,"ms,scholarship,scholarships",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/degree-programs/key-skill-programs,Key Skill Programs See overview,,en|de,3,"ms,scholarship,scholarships",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/degree-programs/key-skill-programs/plug-in-modules,Plug-in Modules,,en|de,3,"ms,scholarship,scholarships",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/degree-programs/key-skill-programs/project-weeks,Project Weeks,,en|de,3,"ms,scholarship,scholarships",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/degree-programs/key-skill-programs/lifelong-learning,Lifelong Learning,,en|de,3,"ms,scholarship,scholarships",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/from-school-to-university,From School to University See overview,,en|de,3,"it,scholarship,scholarships",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/from-school-to-university/translate-to-english-tum-bachelor-sessions,TUM Bachelor Sessions,,en|de,3,"it,scholarship,scholarships",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,Bachelor
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/from-school-to-university/for-girls-and-young-women,For girls and young women,,en|de,3,"it,scholarship,scholarships",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/from-school-to-university/fuer-leistungsstarke-schuelerinnen,For high-performing students,,en,3,"it,scholarship,scholarships",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/from-school-to-university/fuer-schulgruppen,For school groups,,en|de,3,"it,scholarship,scholarships",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
tum_scholarships,TU Munich – Scholarships,https://www.tum.de,https://www.tum.de/scholarships/en/studies/application,Application & Enrollment See overview,,en|de,3,"scholarship,scholarships,ti",2025-08-09T20:44:36.960154+00:00,2025-08-09T20:44:36.960154+00:00,,,,,
uoft_sgs_awards,University of Toronto – SGS Awards,https://www.sgs.utoronto.ca,https://www.sgs.utoronto.ca/awards/apple-scholars-in-ai-ml,Apple Scholars in AI/ML,,en,3,"ai,awards,ml",2025-08-09T20:44:22.155810+00:00,2025-08-09T20:44:22.155810+00:00,,,,,
